Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,imu.header.seq,imu.header.stamp.secs,imu.header.stamp.nsecs,imu.header.frame_id,imu.orientation.x,imu.orientation.y,imu.orientation.z,imu.orientation.w,imu.orientation_covariance,imu.angular_velocity.x,imu.angular_velocity.y,imu.angular_velocity.z,imu.angular_velocity_covariance,imu.linear_acceleration.x,imu.linear_acceleration.y,imu.linear_acceleration.z,imu.linear_acceleration_covariance,mag_field.header.seq,mag_field.header.stamp.secs,mag_field.header.stamp.nsecs,mag_field.header.frame_id,mag_field.magnetic_field.x,mag_field.magnetic_field.y,mag_field.magnetic_field.z,mag_field.magnetic_field_covariance,Raw
1679334455.2405126,6209,1679334455,20170235,imu1_frame,0,0,0,,0.007233912287576322,0.014599643637754883,-0.6790741485014129,0.7338888347398037,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00176,-0.001011,-0.000606,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.052,0.148,-9.47,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0201,0.3762,0.6155,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.565,+001.791,-000.528,-00.0201,+00.3762,+00.6155,+00.052,+00.148,-09.470,-00.001760,-00.001011,-00.000606*67"
1679334455.2405217,6210,1679334455,22624516,imu1_frame,0,0,0,,0.007246625864763833,0.014599931421195384,-0.6790933666971087,0.733870920342303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.003023,-3.9e-05,-0.001639,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.365,0.006,-9.939,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0167,0.373,0.6318,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.568,+001.792,-000.527,+00.0167,+00.3730,+00.6318,+00.365,+00.006,-09.939,+00.003023,-00.000039,-00.001639*61"
1679334455.2843058,6211,1679334455,25166606,imu1_frame,0,0,0,,0.0072468806805339615,0.014599804941490694,-0.6791061750575208,0.7338590678153513,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000816,0.000553,-0.0014,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.44,0.075,-9.789,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0033,0.3758,0.6249,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.570,+001.792,-000.527,-00.0033,+00.3758,+00.6249,+00.440,+00.075,-09.789,+00.000816,+00.000553,-00.001400*6E"
1679334455.2843895,6212,1679334455,27624082,imu1_frame,0,0,0,,0.007247612166938716,0.014587348851559118,-0.6791192326528678,0.7338472247084814,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000449,0.000301,-0.000733,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.17,0.092,-9.542,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0071,0.3698,0.6303,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.572,+001.791,-000.526,+00.0071,+00.3698,+00.6303,+00.170,+00.092,-09.542,-00.000449,+00.000301,-00.000733*65"
1679334455.3283381,6213,1679334455,30173826,imu1_frame,0,0,0,,0.007247390305451559,0.014599551968739286,-0.6791317911577384,0.7338353620908129,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000221,0.001479,-0.002232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.288,0.055,-9.837,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0003,0.37,0.6276,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.574,+001.792,-000.527,-00.0003,+00.3700,+00.6276,+00.288,+00.055,-09.837,-00.000221,+00.001479,-00.002232*66"
1679334455.3302407,6214,1679334455,32620120,imu1_frame,0,0,0,,0.007229513485871043,0.01459248310974792,-0.679151119561536,0.7338177909874916,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001176,0.00332,-0.001971,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.408,0.056,-9.683,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0019,0.3711,0.62,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.577,+001.790,-000.528,+00.0019,+00.3711,+00.6200,+00.408,+00.056,-09.683,-00.001176,+00.003320,-00.001971*6E"
1679334455.3726263,6215,1679334455,35155963,imu1_frame,0,0,0,,0.007229640829033915,0.014592420019785458,-0.679157523303957,0.7338118642479723,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000591,-0.000717,-0.001914,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.237,0.046,-9.792,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0187,0.3707,0.6306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.578,+001.790,-000.528,+00.0187,+00.3707,+00.6306,+00.237,+00.046,-09.792,-00.000591,-00.000717,-00.001914*67"
1679334455.4206517,6216,1679334455,37615871,imu1_frame,0,0,0,,0.007235695916541957,0.014598759739687559,-0.6791638048687423,0.7338058647046091,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001263,-0.000345,-0.000253,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.284,0.033,-9.681,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.017,0.3761,0.6232,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.579,+001.791,-000.528,-00.0170,+00.3761,+00.6232,+00.284,+00.033,-09.681,-00.001263,-00.000345,-00.000253*67"
1679334455.420826,6217,1679334455,40145230,imu1_frame,0,0,0,,0.007236078108698526,0.01459857030460854,-0.6791830156286086,0.7337880839863067,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.003174,0.00279,-0.001597,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.114,0.126,-9.538,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0062,0.3744,0.6226,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.582,+001.791,-000.528,+00.0062,+00.3744,+00.6226,+00.114,+00.126,-09.538,-00.003174,+00.002790,-00.001597*6A"
1679334455.465124,6218,1679334455,42612099,imu1_frame,0,0,0,,0.007248536929227876,0.01459898271500765,-0.6791894243576282,0.733782020941387,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000418,-0.003328,-0.001375,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.315,-0.036,-9.952,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0033,0.3769,0.6287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.583,+001.792,-000.527,-00.0033,+00.3769,+00.6287,+00.315,-00.036,-09.952,+00.000418,-00.003328,-00.001375*64"
1679334455.4653172,6219,1679334455,45168828,imu1_frame,0,0,0,,0.007254719806839061,0.014605258701382297,-0.6792021089891388,0.733770093832868,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.00049,-0.000618,-0.000429,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.392,0.044,-9.676,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0156,0.3719,0.6255,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.585,+001.793,-000.527,+00.0156,+00.3719,+00.6255,+00.392,+00.044,-09.676,-00.000490,-00.000618,-00.000429*66"
1679334455.5090873,6220,1679334455,47658777,imu1_frame,0,0,0,,0.007255577120347438,0.014592739098218607,-0.679221568363256,0.7337523217247225,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.6e-05,-9.9e-05,-0.001601,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.126,0.163,-9.465,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0107,0.376,0.6196,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.588,+001.792,-000.526,-00.0107,+00.3760,+00.6196,+00.126,+00.163,-09.465,-00.000066,-00.000099,-00.001601*69"
1679334455.5092776,6221,1679334455,50150799,imu1_frame,0,0,0,,0.0072559591548771694,0.014592549142652953,-0.6792407777213506,0.7337345394941939,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002721,-0.001407,-0.002479,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.313,0.05,-9.98,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0061,0.371,0.6277,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.591,+001.792,-000.526,+00.0061,+00.3710,+00.6277,+00.313,+00.050,-09.980,+00.002721,-00.001407,-00.002479*62"
1679334455.552795,6222,1679334455,52599048,imu1_frame,0,0,0,,0.007250759730004189,0.014573690715036369,-0.6792539550046095,0.7337227668764791,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001254,0.001386,-0.001841,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.53,0.068,-9.792,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0135,0.3719,0.6292,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.593,+001.790,-000.525,+00.0135,+00.3719,+00.6292,+00.530,+00.068,-09.792,+00.001254,+00.001386,-00.001841*6A"
1679334455.5579062,6223,1679334455,55152249,imu1_frame,0,0,0,,0.007245559648842099,0.014554832463559,-0.6792671316017178,0.7337109939498709,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000646,-0.000514,-0.001043,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.228,0.046,-9.609,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0118,0.3749,0.6221,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.595,+001.788,-000.524,-00.0118,+00.3749,+00.6221,+00.228,+00.046,-09.609,-00.000646,-00.000514,-00.001043*61"
1679334455.6001868,6224,1679334455,57630252,imu1_frame,0,0,0,,0.007233008210700184,0.014566561671699119,-0.6792796830398596,0.7336992647417306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001945,0.000311,-0.001767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.24,0.051,-9.817,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0134,0.3662,0.6306,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.597,+001.788,-000.526,+00.0134,+00.3662,+00.6306,+00.240,+00.051,-09.817,-00.001945,+00.000311,-00.001767*65"
1679334455.6445847,6225,1679334455,60136961,imu1_frame,0,0,0,,0.007221058061696624,0.014565898578618359,-0.6792988857956457,0.7336816166947767,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002441,0.003624,-0.002657,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.27,0.06,-9.623,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0107,0.3748,0.6247,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.600,+001.787,-000.527,-00.0107,+00.3748,+00.6247,+00.270,+00.060,-09.623,-00.002441,+00.003624,-00.002657*6E"
1679334455.6448114,6226,1679334455,62602949,imu1_frame,0,0,0,,0.007234117235329424,0.014553916317290647,-0.6793119449692786,0.733669634433449,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.2e-05,-0.000632,-0.001809,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.248,-0.056,-9.811,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0178,0.373,0.6268,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.602,+001.787,-000.525,+00.0178,+00.3730,+00.6268,+00.248,-00.056,-09.811,+00.000052,-00.000632,-00.001809*63"
1679334455.688371,6227,1679334455,65144252,imu1_frame,0,0,0,,0.0072398271592852784,0.014572521327133985,-0.6793243789834681,0.7336576958252393,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001631,1.4e-05,-0.000994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.256,0.039,-9.692,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.019,0.3819,0.618,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.604,+001.789,-000.526,-00.0190,+00.3819,+00.6180,+00.256,+00.039,-09.692,-00.001631,+00.000014,-00.000994*68"
1679334455.688439,6228,1679334455,67627024,imu1_frame,0,0,0,,0.007234152243468988,0.014565993547636314,-0.6793373055502323,0.7336459119773234,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001385,0.001262,-0.000351,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.053,0.116,-9.506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0148,0.3795,0.6182,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.606,+001.788,-000.526,-00.0148,+00.3795,+00.6182,+00.053,+00.116,-09.506,-00.001385,+00.001262,-00.000351*69"
1679334455.732548,6229,1679334455,70130729,imu1_frame,0,0,0,,0.0072462651961939795,0.01457866991447478,-0.6793498660734824,0.7336339097193999,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001322,-0.000261,-0.00174,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.363,-0.064,-9.857,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0073,0.3767,0.6315,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.608,+001.790,-000.526,+00.0073,+00.3767,+00.6315,+00.363,-00.064,-09.857,+00.001322,-00.000261,-00.001740*61"
1679334455.7327511,6230,1679334455,72595548,imu1_frame,0,0,0,,0.007245919726968537,0.014590936439550704,-0.6793560188739233,0.7336279716865362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000264,-0.000846,-0.001384,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.435,0.1,-9.727,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.004,0.3733,0.6264,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.609,+001.791,-000.527,+00.0040,+00.3733,+00.6264,+00.435,+00.100,-09.727,+00.000264,-00.000846,-00.001384*6E"
1679334455.7761936,6231,1679334455,75136899,imu1_frame,0,0,0,,0.007240244853714788,0.014584408815718571,-0.6793689450844057,0.7336161873410754,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000708,0.00023,-0.000967,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.16,0.163,-9.571,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0052,0.3756,0.6239,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.611,+001.790,-000.527,+00.0052,+00.3756,+00.6239,+00.160,+00.163,-09.571,-00.000708,+00.000230,-00.000967*6D"
1679334455.7813787,6232,1679334455,77657890,imu1_frame,0,0,0,,0.007253303208427337,0.014572424996767197,-0.6793820034391185,0.733604203522124,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001584,0.000653,-0.001743,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.331,0.011,-9.855,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0044,0.3747,0.6287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.613,+001.790,-000.525,-00.0044,+00.3747,+00.6287,+00.331,+00.011,-09.855,+00.001584,+00.000653,-00.001743*69"
1679334455.8241656,6233,1679334455,80128479,imu1_frame,0,0,0,,0.007247627789366374,0.014565897447815744,-0.6793949290738476,0.7335924187665166,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000925,0.001519,-0.002439,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.534,0.061,-9.784,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0002,0.3746,0.6263,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.615,+001.789,-000.525,-00.0002,+00.3746,+00.6263,+00.534,+00.061,-09.784,+00.000925,+00.001519,-00.002439*6E"
1679334455.8691077,6234,1679334455,82588028,imu1_frame,0,0,0,,0.0072419521441102995,0.014559370100305504,-0.679407854452423,0.7335806337273222,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000641,-0.002229,-0.001545,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.249,0.072,-9.673,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0114,0.3709,0.6304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.617,+001.788,-000.525,+00.0114,+00.3709,+00.6304,+00.249,+00.072,-09.673,-00.000641,-00.002229,-00.001545*63"
1679334455.869117,6235,1679334455,85133790,imu1_frame,0,0,0,,0.007229530217000137,0.014571038738446437,-0.6794268051065536,0.7335629729107278,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002349,0.000233,-0.001364,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.286,0.001,-9.685,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0495,0.3838,0.6184,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.620,+001.788,-000.527,-00.0495,+00.3838,+00.6184,+00.286,+00.001,-09.685,-00.002349,+00.000233,-00.001364*63"
1679334455.9126792,6236,1679334455,87612509,imu1_frame,0,0,0,,0.007217580089188325,0.014570378211472413,-0.6794460043255278,0.733545320905604,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.002423,0.003354,-0.00095,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.222,0.068,-9.619,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0052,0.3779,0.6238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.623,+001.787,-000.528,+00.0052,+00.3779,+00.6238,+00.222,+00.068,-09.619,-00.002423,+00.003354,-00.000950*67"
1679334455.9128838,6237,1679334455,90122699,imu1_frame,0,0,0,,0.007229695021257622,0.014583053106091363,-0.6794585629516072,0.7335333171054613,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001548,-0.002354,-0.001986,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.267,-0.027,-9.875,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0033,0.3746,0.6287,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.625,+001.789,-000.528,-00.0033,+00.3746,+00.6287,+00.267,-00.027,-09.875,-00.001548,-00.002354,-00.001986*6C"
1679334455.956649,6238,1679334455,92594647,imu1_frame,0,0,0,,0.007229606154814129,0.014595193665374342,-0.6794775171296077,0.7335155191487772,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000493,-0.001578,-0.000856,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.29,0.024,-9.695,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0012,0.3746,0.6275,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.628,+001.790,-000.529,-00.0012,+00.3746,+00.6275,+00.290,+00.024,-09.695,-00.000493,-00.001578,-00.000856*6B"
1679334455.956773,6239,1679334455,95112824,imu1_frame,0,0,0,,0.007230674601407668,0.01457047088753081,-0.6794844169121373,0.7335096085918008,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000724,2e-05,-0.000105,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.088,0.144,-9.424,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0105,0.3766,0.6265,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.629,+001.788,-000.527,+00.0105,+00.3766,+00.6265,+00.088,+00.144,-09.424,-00.000724,+00.000020,-00.000105*64"
1679334456.004431,6240,1679334455,97667813,imu1_frame,0,0,0,,0.00723720277933874,0.014564478110876536,-0.6794909450900685,0.7335036158151466,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.004269,-0.002033,-0.00076,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.274,0.022,-9.922,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0092,0.3709,0.6316,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.630,+001.788,-000.526,+00.0092,+00.3709,+00.6316,+00.274,+00.022,-09.922,+00.004269,-00.002033,-00.000760*68"
1679334456.0523517,6241,1679334456,130224,imu1_frame,0,0,0,,0.007231526270307941,0.014557951721544662,-0.6795038689323515,0.733491828976602,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.002662,-0.000508,-0.001615,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.51,0.073,-9.844,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0156,0.3719,0.6267,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.632,+001.787,-000.526,+00.0156,+00.3719,+00.6267,+00.510,+00.073,-09.844,+00.002662,-00.000508,-00.001615*6E"
1679334456.0530024,6242,1679334456,2578783,imu1_frame,0,0,0,,0.00723225035570762,0.014545495630460214,-0.6795169194777017,0.7334799787691489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001253,0.00066,-0.00096,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.145,0.119,-9.475,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,-0.0117,0.376,0.6246,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.634,+001.786,-000.525,-00.0117,+00.3760,+00.6246,+00.145,+00.119,-09.475,-00.001253,+00.000660,-00.000960*67"
1679334456.0969317,6243,1679334456,5112719,imu1_frame,0,0,0,,0.007238562138607163,0.014551706103090182,-0.6795359999175982,0.7334621161884536,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000646,0.00158,-0.00086,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.318,0.042,-9.912,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,0.0147,0.3776,0.6304,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,-085.637,+001.787,-000.525,+00.0147,+00.3776,+00.6304,+00.318,+00.042,-09.912,-00.000646,+00.001580,-00.000860*63"
