Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,IMU.header.seq,IMU.header.stamp.secs,IMU.header.stamp.nsecs,IMU.header.frame_id,IMU.orientation.x,IMU.orientation.y,IMU.orientation.z,IMU.orientation.w,IMU.orientation_covariance,IMU.angular_velocity.x,IMU.angular_velocity.y,IMU.angular_velocity.z,IMU.angular_velocity_covariance,IMU.linear_acceleration.x,IMU.linear_acceleration.y,IMU.linear_acceleration.z,IMU.linear_acceleration_covariance,MagField.header.seq,MagField.header.stamp.secs,MagField.header.stamp.nsecs,MagField.header.frame_id,MagField.magnetic_field.x,MagField.magnetic_field.y,MagField.magnetic_field.z,MagField.magnetic_field_covariance,IMU_backup
1698963300.0491273,0,1698963300,17595529,GPS1_Frame,0,0,0,,0.10943848670564998,0.08681259110747123,0.5175354338875312,0.844182365560682,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000213,-0.00061,-0.000346,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.334,-2.725,-9.543,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.84e-06,-3.61e-06,1.756e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.289,+001.908,+015.949,+00.0484,-00.0361,+00.1756,+00.334,-02.725,-09.543,-00.000213,-00.000610,-00.000346*6A
"
1698963300.0651116,0,1698963300,43724775,GPS1_Frame,0,0,0,,0.10943697152343461,0.08681450115617026,0.5175501675704718,0.8441733327347891,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000674,-0.000331,0.0017,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.354,-2.716,-9.529,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.070000000000001e-06,-2.47e-06,1.742e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.291,+001.908,+015.949,+00.0507,-00.0247,+00.1742,+00.354,-02.716,-09.529,+00.000674,-00.000331,+00.001700*67
"
1698963300.1092353,0,1698963300,67315816,GPS1_Frame,0,0,0,,0.10944282302694411,0.0868209277809267,0.5175641434599401,0.8441633446150874,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",1.7e-05,-0.000284,0.000438,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.365,-2.744,-9.519,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.84e-06,-3.5000000000000004e-06,1.705e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.293,+001.908,+015.950,+00.0484,-00.0350,+00.1705,+00.365,-02.744,-09.519,+00.000017,-00.000284,+00.000438*60
"
1698963300.1569753,0,1698963300,103253841,GPS1_Frame,0,0,0,,0.10943014769377489,0.08682471170777427,0.5175711617871781,0.8441602956185817,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",5.1e-05,0.000258,-0.001029,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.349,-2.731,-9.537,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.950000000000001e-06,-3.1600000000000007e-06,1.692e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.294,+001.909,+015.949,+00.0495,-00.0316,+00.1692,+00.349,-02.731,-09.537,+00.000051,+00.000258,-00.001029*65
"
1698963300.1571512,0,1698963300,121180534,GPS1_Frame,0,0,0,,0.10942711687292404,0.08682853148763325,0.517600628224996,0.8441422284625204,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000836,0.000207,-0.000357,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.332,-2.706,-9.508,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.83e-06,-3.84e-06,1.7440000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.298,+001.909,+015.949,+00.0483,-00.0384,+00.1744,+00.332,-02.706,-09.508,-00.000836,+00.000207,-00.000357*65
"
1698963300.1572468,0,1698963300,142283201,GPS1_Frame,0,0,0,,0.1094182349565471,0.08682592428842666,0.5176161189262388,0.8441341493851506,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000439,-0.000288,-0.000284,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.324,-2.733,-9.532,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1600000000000006e-06,-3.2800000000000004e-06,1.718e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.300,+001.909,+015.948,+00.0516,-00.0328,+00.1718,+00.324,-02.733,-09.532,-00.000439,-00.000288,-00.000284*63
"
1698963300.2005305,0,1698963300,167665004,GPS1_Frame,0,0,0,,0.1094174772532533,0.0868268791393514,0.517623485366647,0.8441296323002403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000457,-0.00063,6e-06,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.287,-2.727,-9.543,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.2699999999999995e-06,-3.05e-06,1.718e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.301,+001.909,+015.948,+00.0527,-00.0305,+00.1718,+00.287,-02.727,-09.543,-00.000457,-00.000630,+00.000006*65
"
1698963300.204321,0,1698963300,193160295,GPS1_Frame,0,0,0,,0.10942354397031764,0.08681762409167951,0.5176098583720442,0.8441381537924489,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000409,-0.000119,-0.000922,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.301,-2.708,-9.498,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.84e-06,-3.5000000000000004e-06,1.705e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.299,+001.908,+015.948,+00.0484,-00.0350,+00.1705,+00.301,-02.708,-09.498,-00.000409,-00.000119,-00.000922*6B
"
1698963300.2451315,0,1698963300,218435525,GPS1_Frame,0,0,0,,0.10942885283922157,0.08680932380227385,0.5176035977479605,0.8441421580904792,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000133,-0.000465,8.5e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.306,-2.719,-9.502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.38e-06,-3.05e-06,1.706e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.298,+001.907,+015.948,+00.0538,-00.0305,+00.1706,+00.306,-02.719,-09.502,+00.000133,-00.000465,+00.000085*63
"
1698963300.288688,0,1698963300,244569778,GPS1_Frame,0,0,0,,0.10943416156325735,0.0868010234202122,0.5175973370539895,0.8441461622792403,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000143,-0.001238,-0.000365,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.289,-2.728,-9.505,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.2699999999999995e-06,-3.2800000000000004e-06,1.668e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.297,+001.906,+015.948,+00.0527,-00.0328,+00.1668,+00.289,-02.728,-09.505,+00.000143,-00.001238,-00.000365*65
"
1698963300.3329647,0,1698963300,267746448,GPS1_Frame,0,0,0,,0.1094275524323829,0.08679555159580529,0.5175907279231151,0.8441516341036471,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-6.2e-05,0.001213,-0.00021,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.34,-2.717,-9.521,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1600000000000006e-06,-3.39e-06,1.719e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.296,+001.906,+015.947,+00.0516,-00.0339,+00.1719,+00.340,-02.717,-09.521,-00.000062,+00.001213,-00.000210*68
"
1698963300.3330946,0,1698963300,291748046,GPS1_Frame,0,0,0,,0.1094303679310763,0.08680741389527341,0.5175888646091121,0.8441511918489093,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000413,0.00129,0.001629,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.35,-2.705,-9.518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1700000000000005e-06,-3.05e-06,1.743e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.296,+001.907,+015.948,+00.0517,-00.0305,+00.1743,+00.350,-02.705,-09.518,+00.000413,+00.001290,+00.001629*69
"
1698963300.3331172,0,1698963300,317360639,GPS1_Frame,0,0,0,,0.1094267949941405,0.08679650652804152,0.5175980945161072,0.8441471172403143,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000181,-0.000869,0.000133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.332,-2.732,-9.512,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.15e-06,-3.6200000000000005e-06,1.77e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.297,+001.906,+015.947,+00.0515,-00.0362,+00.1770,+00.332,-02.732,-09.512,-00.000181,-00.000869,+00.000133*61
"
1698963300.3769329,0,1698963300,341939926,GPS1_Frame,0,0,0,,0.10942072878603856,0.08680576173476691,0.5176117218011435,0.8441385960229723,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000935,-0.001484,-0.000976,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.373,-2.721,-9.541,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.970000000000001e-06,-2.59e-06,1.704e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.299,+001.907,+015.947,+00.0497,-00.0259,+00.1704,+00.373,-02.721,-09.541,+00.000935,-00.001484,-00.000976*6E
"
1698963300.385615,0,1698963300,366887331,GPS1_Frame,0,0,0,,0.10942375881207894,0.08680194217790811,0.5175822554901149,0.8441566635662746,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000497,0.000435,0.000483,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.318,-2.717,-9.52,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.37e-06,-3.17e-06,1.7820000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.295,+001.907,+015.947,+00.0537,-00.0317,+00.1782,+00.318,-02.717,-09.520,+00.000497,+00.000435,+00.000483*6A
"
1698963300.430778,0,1698963300,391186475,GPS1_Frame,0,0,0,,0.10943188298959665,0.0868055039618299,0.5175741313125972,0.8441602253501964,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000512,-0.000789,0.00023,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.307,-2.695,-9.481,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.06e-06,-3.04e-06,1.705e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.294,+001.907,+015.948,+00.0506,-00.0304,+00.1705,+00.307,-02.695,-09.481,-00.000512,-00.000789,+00.000230*62
"
1698963300.4308078,0,1698963300,418107986,GPS1_Frame,0,0,0,,0.10943491300663229,0.0868016840156161,0.5175446642465854,0.84417829158133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000788,0.001387,-0.000314,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.291,-2.71,-9.507,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.74e-06,-3.27e-06,1.7680000000000004e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.290,+001.907,+015.948,+00.0474,-00.0327,+00.1768,+00.291,-02.710,-09.507,-00.000788,+00.001387,-00.000314*68
"
1698963300.4725666,0,1698963300,441959381,GPS1_Frame,0,0,0,,0.10943513295159056,0.08678438615406035,0.5175623669315825,0.8441691882151994,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000291,0.00016,-0.000947,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.303,-2.733,-9.492,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1600000000000006e-06,-3.1600000000000007e-06,1.6930000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.292,+001.905,+015.947,+00.0516,-00.0316,+00.1693,+00.303,-02.733,-09.492,-00.000291,+00.000160,-00.000947*68
"
1698963300.4923592,0,1698963300,470115900,GPS1_Frame,0,0,0,,0.10943437561078473,0.0867853411524495,0.5175697336777642,0.844164671599362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000143,0.000906,-0.000581,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.318,-2.72,-9.496,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.050000000000001e-06,-3.6200000000000005e-06,1.7310000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.293,+001.905,+015.947,+00.0505,-00.0362,+00.1731,+00.318,-02.720,-09.496,-00.000143,+00.000906,-00.000581*6F
"
1698963300.5324845,0,1698963300,493661642,GPS1_Frame,0,0,0,,0.10942906728386749,0.08679364171150333,0.517575994618881,0.8441606676374551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.001306,-0.000182,-0.000807,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.322,-2.739,-9.502,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.48e-06,-3.4000000000000005e-06,1.719e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.294,+001.906,+015.947,+00.0548,-00.0340,+00.1719,+00.322,-02.739,-09.502,-00.001306,-00.000182,-00.000807*66
"
1698963300.5324934,0,1698963300,519406557,GPS1_Frame,0,0,0,,0.10943946373185852,0.08679433830574758,0.5175457701336486,0.8441777789262872,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000462,0.000429,-0.000695,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.339,-2.719,-9.494,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.85e-06,-2.81e-06,1.742e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.290,+001.906,+015.948,+00.0485,-00.0281,+00.1742,+00.339,-02.719,-09.494,+00.000462,+00.000429,-00.000695*6C
"
1698963300.577273,0,1698963300,542607307,GPS1_Frame,0,0,0,,0.1094544172989886,0.08678607367421795,0.5175619580428646,0.8441667652406059,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000537,-0.000165,0.000572,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.343,-2.733,-9.509,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.29e-06,-2.25e-06,1.692e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.292,+001.904,+015.949,+00.0529,-00.0225,+00.1692,+00.343,-02.733,-09.509,-00.000537,-00.000165,+00.000572*68
"
1698963300.5772848,0,1698963300,568579673,GPS1_Frame,0,0,0,,0.10943892651612602,0.08677799553885221,0.5175708394084728,0.844164158826508,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000666,-0.000766,-0.000228,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.367,-2.735,-9.557,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.94e-06,-3.5000000000000004e-06,1.718e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.293,+001.904,+015.947,+00.0494,-00.0350,+00.1718,+00.367,-02.735,-09.557,+00.000666,-00.000766,-00.000228*61
"
1698963300.6205518,0,1698963300,593755960,GPS1_Frame,0,0,0,,0.10943437561078473,0.0867853411524495,0.5175697336777642,0.844164671599362,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.00076,-0.000351,0.000392,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.339,-2.708,-9.545,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1e-06,-1.56e-06,1.69e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.293,+001.905,+015.947,+00.0510,-00.0156,+00.1690,+00.339,-02.708,-09.545,+00.000760,-00.000351,+00.000392*6F
"
1698963300.627205,0,1698963300,619440793,GPS1_Frame,0,0,0,,0.10942906728386749,0.08679364171150333,0.517575994618881,0.8441606676374551,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000527,0.000361,-0.000625,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.329,-2.699,-9.512,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.94e-06,-3.7300000000000003e-06,1.7690000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.294,+001.906,+015.947,+00.0494,-00.0373,+00.1769,+00.329,-02.699,-09.512,-00.000527,+00.000361,-00.000625*63
"
1698963300.6688495,0,1698963300,643452405,GPS1_Frame,0,0,0,,0.1094209432060082,0.08679007988675037,0.5175841186967405,0.844157105812702,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000201,0.000146,0.000334,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.323,-2.717,-9.535,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1700000000000005e-06,-2.82e-06,1.743e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.295,+001.906,+015.946,+00.0517,-00.0282,+00.1743,+00.323,-02.717,-09.535,+00.000201,+00.000146,+00.000334*67
"
1698963300.7127893,0,1698963300,669126033,GPS1_Frame,0,0,0,,0.10941433388413516,0.086784608293049,0.5175775093748674,0.8441625774064034,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000555,0.00026,0.000614,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.313,-2.714,-9.511,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.1700000000000005e-06,-2.93e-06,1.718e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.294,+001.906,+015.945,+00.0517,-00.0293,+00.1718,+00.313,-02.714,-09.511,-00.000555,+00.000260,+00.000614*6D
"
1698963300.7128026,0,1698963300,692443847,GPS1_Frame,0,0,0,,0.10940848175342956,0.08677818204888907,0.5175635331818439,0.8441725655107644,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000801,-0.000146,0.000612,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.287,-2.712,-9.56,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.29e-06,-2.36e-06,1.705e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.292,+001.906,+015.944,+00.0529,-00.0236,+00.1705,+00.287,-02.712,-09.560,+00.000801,-00.000146,+00.000612*65
"
1698963300.7566333,0,1698963300,717986345,GPS1_Frame,0,0,0,,0.10940772446676578,0.0867791368147029,0.517570899957498,0.8441680488847496,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.001025,0.001251,-0.000133,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.32,-2.725,-9.48,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.2699999999999995e-06,-3.05e-06,1.7440000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.293,+001.906,+015.944,+00.0527,-00.0305,+00.1744,+00.320,-02.725,-09.480,+00.001025,+00.001251,-00.000133*66
"
1698963300.7566419,0,1698963300,741973400,GPS1_Frame,0,0,0,,0.10941660586237134,0.08678174380274598,0.5175554090729021,0.8441761272646212,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000154,-0.001033,0.000238,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.322,-2.703,-9.511,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.070000000000001e-06,-2.82e-06,1.705e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.291,+001.906,+015.945,+00.0507,-00.0282,+00.1705,+00.322,-02.703,-09.511,-00.000154,-00.001033,+00.000238*6D
"
1698963300.8008442,0,1698963300,767976760,GPS1_Frame,0,0,0,,0.10941964214116927,0.08677630784327048,0.5175712482888791,0.8441665814609576,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",4e-05,0.000415,0.000845,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.344,-2.713,-9.556,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.950000000000001e-06,-3.5000000000000004e-06,1.6930000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.293,+001.905,+015.945,+00.0495,-00.0350,+00.1693,+00.344,-02.713,-09.556,+00.000040,+00.000415,+00.000845*61
"
1698963300.8074985,0,1698963300,794322252,GPS1_Frame,0,0,0,,0.10940415144674526,0.08676822924229076,0.5175801294824307,0.8441639743588476,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",-0.000591,0.000986,-0.000336,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.349,-2.724,-9.518,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,4.950000000000001e-06,-3.1600000000000007e-06,1.692e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.294,+001.905,+015.943,+00.0495,-00.0316,+00.1692,+00.349,-02.724,-09.518,-00.000591,+00.000986,-00.000336*61
"
1698963300.8492362,0,1698963300,818147897,GPS1_Frame,0,0,0,,0.10940848175342956,0.08677818204888907,0.5175635331818439,0.8441725655107644,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.000864,-0.000685,0.000214,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0.358,-2.724,-9.533,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)",0,0,0,,5.06e-06,-3.27e-06,1.6930000000000002e-05,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)","$VNYMR,+063.292,+001.906,+015.944,+00.0506,-00.0327,+00.1693,+00.358,-02.724,-09.533,+00.000864,-00.000685,+00.000214*6E
"
